"Persons Place of Usual Residence","Media Professionals, nfd","35-44","Female","No qualification",40
"Persons Place of Usual Residence","Media Professionals, nfd","35-44","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Media Professionals, nfd","35-44","Female","Dip/Ad-dip",22
"Persons Place of Usual Residence","Media Professionals, nfd","35-44","Female","Bachelor",184
"Persons Place of Usual Residence","Media Professionals, nfd","35-44","Female","Postgrad",102
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Male","No qualification",64
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Male"," Cert III/IV",11
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Male","Dip/Ad-dip",15
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Male","Bachelor",71
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Male","Postgrad",36
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Female","No qualification",44
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Female","Dip/Ad-dip",18
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Female","Bachelor",131
"Persons Place of Usual Residence","Media Professionals, nfd","45-54","Female","Postgrad",90
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Male","No qualification",39
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Male"," Cert III/IV",12
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Male","Dip/Ad-dip",10
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Male","Bachelor",46
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Male","Postgrad",34
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Female","No qualification",22
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Female","Dip/Ad-dip",25
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Female","Bachelor",65
"Persons Place of Usual Residence","Media Professionals, nfd","55-64","Female","Postgrad",68
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Male","No qualification",23
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Male"," Cert III/IV",3
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Male","Dip/Ad-dip",9
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Male","Bachelor",27
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Male","Postgrad",29
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Female","No qualification",12
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Female"," Cert III/IV",4
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Female","Dip/Ad-dip",17
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Female","Bachelor",20
"Persons Place of Usual Residence","Media Professionals, nfd","Over 65","Female","Postgrad",35
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Male","No qualification",374
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Male"," Cert III/IV",100
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Male","Dip/Ad-dip",242
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Male","Bachelor",636
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Male","Postgrad",105
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Female","No qualification",189
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Female"," Cert III/IV",64
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Female","Dip/Ad-dip",151
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Female","Bachelor",808
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","25-34","Female","Postgrad",140
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Male","No qualification",448
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Male"," Cert III/IV",116
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Male","Dip/Ad-dip",250
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Male","Bachelor",619
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Male","Postgrad",127
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Female","No qualification",268
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Female"," Cert III/IV",45
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Female","Dip/Ad-dip",176
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Female","Bachelor",671
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","35-44","Female","Postgrad",142
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Male","No qualification",512
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Male"," Cert III/IV",122
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Male","Dip/Ad-dip",147
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Male","Bachelor",296
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Male","Postgrad",76
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Female","No qualification",228
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Female"," Cert III/IV",38
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Female","Dip/Ad-dip",127
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Female","Bachelor",332
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","45-54","Female","Postgrad",113
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Male","No qualification",300
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Male"," Cert III/IV",55
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Male","Dip/Ad-dip",68
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Male","Bachelor",136
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Male","Postgrad",48
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Female","No qualification",101
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Female","Dip/Ad-dip",41
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Female","Bachelor",101
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","55-64","Female","Postgrad",40
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Male","No qualification",149
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Male"," Cert III/IV",24
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Male","Dip/Ad-dip",24
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Male","Bachelor",42
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Male","Postgrad",18
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Female","No qualification",25
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Female","Dip/Ad-dip",13
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Female","Bachelor",19
"Persons Place of Usual Residence","Artistic Directors, and Media Producers and Presenters","Over 65","Female","Postgrad",7
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Male","No qualification",32
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Male"," Cert III/IV",12
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Male","Dip/Ad-dip",23
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Male","Bachelor",107
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Male","Postgrad",61
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Female","No qualification",55
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Female"," Cert III/IV",25
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Female","Dip/Ad-dip",38
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Female","Bachelor",330
"Persons Place of Usual Residence","Authors, and Book and Script Editors","25-34","Female","Postgrad",145
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Male","No qualification",37
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Male"," Cert III/IV",12
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Male","Dip/Ad-dip",25
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Male","Bachelor",123
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Male","Postgrad",74
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Female","No qualification",62
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Female","Dip/Ad-dip",51
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Female","Bachelor",409
"Persons Place of Usual Residence","Authors, and Book and Script Editors","35-44","Female","Postgrad",269
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Male","No qualification",62
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Male"," Cert III/IV",8
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Male","Dip/Ad-dip",22
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Male","Bachelor",121
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Male","Postgrad",87
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Female","No qualification",87
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Female"," Cert III/IV",22
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Female","Dip/Ad-dip",68
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Female","Bachelor",330
"Persons Place of Usual Residence","Authors, and Book and Script Editors","45-54","Female","Postgrad",256
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Male","No qualification",53
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Male"," Cert III/IV",15
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Male","Dip/Ad-dip",32
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Male","Bachelor",107
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Male","Postgrad",120
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Female","No qualification",68
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Female"," Cert III/IV",15
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Female","Dip/Ad-dip",47
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Female","Bachelor",200
"Persons Place of Usual Residence","Authors, and Book and Script Editors","55-64","Female","Postgrad",189
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Male","No qualification",63
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Male"," Cert III/IV",11
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Male","Dip/Ad-dip",36
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Male","Bachelor",107
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Male","Postgrad",128
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Female","No qualification",42
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Female","Dip/Ad-dip",30
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Female","Bachelor",86
"Persons Place of Usual Residence","Authors, and Book and Script Editors","Over 65","Female","Postgrad",117
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Male","No qualification",341
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Male"," Cert III/IV",135
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Male","Dip/Ad-dip",383
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Male","Bachelor",933
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Male","Postgrad",170
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Female","No qualification",78
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Female"," Cert III/IV",42
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Female","Dip/Ad-dip",100
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Female","Bachelor",550
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","25-34","Female","Postgrad",128
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Male","No qualification",492
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Male"," Cert III/IV",159
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Male","Dip/Ad-dip",256
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Male","Bachelor",635
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Male","Postgrad",181
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Female","No qualification",109
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Female"," Cert III/IV",27
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Female","Dip/Ad-dip",70
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Female","Bachelor",365
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","35-44","Female","Postgrad",123
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Male","No qualification",568
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Male"," Cert III/IV",114
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Male","Dip/Ad-dip",211
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Male","Bachelor",331
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Male","Postgrad",106
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Female","No qualification",114
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Female"," Cert III/IV",22
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Female","Dip/Ad-dip",59
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Female","Bachelor",171
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","45-54","Female","Postgrad",82
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Male","No qualification",297
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Male"," Cert III/IV",85
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Male","Dip/Ad-dip",104
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Male","Bachelor",126
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Male","Postgrad",49
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Female","No qualification",62
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Female"," Cert III/IV",7
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Female","Dip/Ad-dip",31
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Female","Bachelor",64
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","55-64","Female","Postgrad",36
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Male","No qualification",88
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Male"," Cert III/IV",23
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Male","Dip/Ad-dip",16
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Male","Bachelor",45
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Male","Postgrad",18
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Female","No qualification",15
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Female","Dip/Ad-dip",7
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Female","Bachelor",15
"Persons Place of Usual Residence","Film, Television, Radio and Stage Directors","Over 65","Female","Postgrad",10
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Male","No qualification",265
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Male"," Cert III/IV",79
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Male","Dip/Ad-dip",129
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Male","Bachelor",1316
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Male","Postgrad",307
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Female","No qualification",266
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Female"," Cert III/IV",92
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Female","Dip/Ad-dip",182
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Female","Bachelor",2205
"Persons Place of Usual Residence","Journalists and Other Writers","25-34","Female","Postgrad",623
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Male","No qualification",278
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Male"," Cert III/IV",80
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Male","Dip/Ad-dip",149
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Male","Bachelor",896
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Male","Postgrad",313
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Female","No qualification",276
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Female"," Cert III/IV",87
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Female","Dip/Ad-dip",216
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Female","Bachelor",1504
"Persons Place of Usual Residence","Journalists and Other Writers","35-44","Female","Postgrad",571
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Male","No qualification",520
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Male"," Cert III/IV",112
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Male","Dip/Ad-dip",142
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Male","Bachelor",642
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Male","Postgrad",235
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Female","No qualification",370
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Female"," Cert III/IV",72
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Female","Dip/Ad-dip",183
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Female","Bachelor",928
"Persons Place of Usual Residence","Journalists and Other Writers","45-54","Female","Postgrad",458
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Male","No qualification",482
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Male"," Cert III/IV",112
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Male","Dip/Ad-dip",144
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Male","Bachelor",448
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Male","Postgrad",198
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Female","No qualification",233
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Female"," Cert III/IV",31
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Female","Dip/Ad-dip",112
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Female","Bachelor",352
"Persons Place of Usual Residence","Journalists and Other Writers","55-64","Female","Postgrad",239
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Male","No qualification",247
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Male"," Cert III/IV",46
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Male","Dip/Ad-dip",73
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Male","Bachelor",161
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Male","Postgrad",109
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Female","No qualification",90
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Female","Dip/Ad-dip",32
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Female","Bachelor",98
"Persons Place of Usual Residence","Journalists and Other Writers","Over 65","Female","Postgrad",69
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Male","No qualification",38
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Male"," Cert III/IV",13
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Male","Dip/Ad-dip",22
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Male","Bachelor",208
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Male","Postgrad",81
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Female","No qualification",45
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Female"," Cert III/IV",23
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Female","Dip/Ad-dip",27
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Female","Bachelor",219
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","25-34","Female","Postgrad",85
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Male","No qualification",27
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Male"," Cert III/IV",21
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Male","Dip/Ad-dip",39
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Male","Bachelor",129
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Male","Postgrad",115
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Female","No qualification",56
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Female"," Cert III/IV",31
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Female","Dip/Ad-dip",51
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Female","Bachelor",173
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","35-44","Female","Postgrad",102
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Male","No qualification",26
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Male"," Cert III/IV",18
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Male","Dip/Ad-dip",37
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Male","Bachelor",75
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Male","Postgrad",62
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Female","No qualification",51
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Female","Dip/Ad-dip",44
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Female","Bachelor",103
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","45-54","Female","Postgrad",67
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Male","No qualification",29
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Male"," Cert III/IV",18
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Male","Dip/Ad-dip",26
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Male","Bachelor",53
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Male","Postgrad",48
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Female","No qualification",26
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Female"," Cert III/IV",12
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Female","Dip/Ad-dip",24
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Female","Bachelor",18
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","55-64","Female","Postgrad",20
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Male","No qualification",9
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Male"," Cert III/IV",6
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Male","Dip/Ad-dip",10
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Male","Bachelor",30
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Male","Postgrad",19
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Female"," Cert III/IV",4
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Female","Dip/Ad-dip",4
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Female","Bachelor",3
"Persons Place of Usual Residence","Business, Human Resource and Marketing Professionals, nfd","Over 65","Female","Postgrad",4
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Male","No qualification",0
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Male"," Cert III/IV",3
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Male","Bachelor",39
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Male","Postgrad",27
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Female","No qualification",4
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Female","Bachelor",56
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","25-34","Female","Postgrad",30
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","35-44","Male","No qualification",3
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","35-44","Male"," Cert III/IV",0
"Persons Place of Usual Residence","Accountants, Auditors and Company Secretaries, nfd","35-44","Male","Dip/Ad-dip",3
