"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Male","Bachelor",4
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Male","Postgrad",5
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Female","No qualification",29
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Female"," Cert III/IV",19
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Female","Dip/Ad-dip",19
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Female","Bachelor",4
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Male","No qualification",260
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Male"," Cert III/IV",224
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Male","Dip/Ad-dip",292
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Male","Bachelor",24
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Male","Postgrad",17
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Female","No qualification",39
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Female"," Cert III/IV",36
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Female","Dip/Ad-dip",62
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Female","Bachelor",13
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Male","No qualification",249
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Male"," Cert III/IV",184
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Male","Dip/Ad-dip",299
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Male","Bachelor",37
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Male","Postgrad",21
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Female","No qualification",48
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Female"," Cert III/IV",23
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Female","Dip/Ad-dip",35
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","45-54","Female","Postgrad",5
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Male","No qualification",75
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Male"," Cert III/IV",56
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Male","Dip/Ad-dip",67
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Male","Bachelor",11
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Male","Postgrad",4
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Female","No qualification",9
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Female","Dip/Ad-dip",12
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Female","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Male","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Male"," Cert III/IV",5
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Female","No qualification",3
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Senior Non-commissioned Defence Force Members","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Male","No qualification",652
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Male"," Cert III/IV",570
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Male","Dip/Ad-dip",455
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Male","Bachelor",1392
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Male","Postgrad",481
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Female","No qualification",569
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Female"," Cert III/IV",314
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Female","Dip/Ad-dip",339
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Female","Bachelor",1566
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","25-34","Female","Postgrad",517
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Male","No qualification",1029
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Male"," Cert III/IV",1007
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Male","Dip/Ad-dip",1118
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Male","Bachelor",2240
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Male","Postgrad",1275
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Female","No qualification",747
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Female"," Cert III/IV",322
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Female","Dip/Ad-dip",683
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Female","Bachelor",2209
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","35-44","Female","Postgrad",1157
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Male","No qualification",1208
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Male"," Cert III/IV",1427
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Male","Dip/Ad-dip",1500
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Male","Bachelor",1954
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Male","Postgrad",1376
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Female","No qualification",894
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Female"," Cert III/IV",301
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Female","Dip/Ad-dip",737
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Female","Bachelor",1349
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","45-54","Female","Postgrad",995
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Male","No qualification",979
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Male"," Cert III/IV",976
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Male","Dip/Ad-dip",1150
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Male","Bachelor",1074
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Male","Postgrad",941
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Female","No qualification",568
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Female"," Cert III/IV",135
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Female","Dip/Ad-dip",389
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Female","Bachelor",512
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","55-64","Female","Postgrad",514
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Male","No qualification",244
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Male"," Cert III/IV",190
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Male","Dip/Ad-dip",180
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Male","Bachelor",226
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Male","Postgrad",176
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Female","No qualification",118
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Female"," Cert III/IV",15
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Female","Dip/Ad-dip",50
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Female","Bachelor",106
"Persons Place of Usual Residence","Australian","Not attending","Other Specialist Managers","Over 65","Female","Postgrad",64
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Male","No qualification",71
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Male"," Cert III/IV",54
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Male","Dip/Ad-dip",32
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Male","Bachelor",48
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Male","Postgrad",4
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Female","No qualification",39
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Female"," Cert III/IV",34
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Female","Dip/Ad-dip",39
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Female","Bachelor",43
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","25-34","Female","Postgrad",9
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Male","No qualification",81
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Male"," Cert III/IV",64
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Male","Dip/Ad-dip",53
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Male","Bachelor",53
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Male","Postgrad",21
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Female","No qualification",66
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Female"," Cert III/IV",17
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Female","Dip/Ad-dip",35
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Female","Bachelor",26
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","35-44","Female","Postgrad",15
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Male","No qualification",87
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Male"," Cert III/IV",46
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Male","Dip/Ad-dip",43
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Male","Bachelor",38
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Male","Postgrad",17
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Female","No qualification",96
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Female"," Cert III/IV",26
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Female","Dip/Ad-dip",37
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Female","Bachelor",36
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","45-54","Female","Postgrad",6
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Male","No qualification",68
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Male"," Cert III/IV",53
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Male","Dip/Ad-dip",25
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Male","Bachelor",23
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Male","Postgrad",12
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Female","No qualification",58
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Female"," Cert III/IV",22
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Female","Dip/Ad-dip",4
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Female","Bachelor",15
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","55-64","Female","Postgrad",3
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Male","No qualification",29
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Male"," Cert III/IV",7
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Male","Dip/Ad-dip",8
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Male","Bachelor",9
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Male","Postgrad",4
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Female","No qualification",12
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Hospitality, Retail and Service Managers, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Male","No qualification",60
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Male"," Cert III/IV",16
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Male","Dip/Ad-dip",32
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Male","Bachelor",45
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Male","Postgrad",6
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Female","No qualification",39
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Female"," Cert III/IV",21
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Female","Dip/Ad-dip",21
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Female","Bachelor",15
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Male","No qualification",69
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Male"," Cert III/IV",27
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Male","Dip/Ad-dip",25
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Male","Bachelor",50
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Male","Postgrad",8
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Female","No qualification",40
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Female"," Cert III/IV",13
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Female","Dip/Ad-dip",12
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Female","Bachelor",21
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","35-44","Female","Postgrad",3
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Male","No qualification",57
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Male"," Cert III/IV",34
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Male","Dip/Ad-dip",18
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Male","Bachelor",31
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Male","Postgrad",14
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Female","No qualification",54
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Female","Dip/Ad-dip",15
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Female","Bachelor",24
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","45-54","Female","Postgrad",7
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Male","No qualification",35
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Male"," Cert III/IV",22
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Male","Dip/Ad-dip",14
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Male","Bachelor",12
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Male","Postgrad",9
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Female","No qualification",43
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Female","Dip/Ad-dip",11
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Female","Bachelor",7
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Male","No qualification",21
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Male"," Cert III/IV",8
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Male","Bachelor",12
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Male","Postgrad",6
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Female","No qualification",17
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Female","Dip/Ad-dip",7
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Accommodation and Hospitality Managers, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Male","No qualification",1365
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Male"," Cert III/IV",769
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Male","Dip/Ad-dip",682
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Male","Bachelor",837
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Male","Postgrad",218
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Female","No qualification",1445
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Female"," Cert III/IV",818
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Female","Dip/Ad-dip",706
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Female","Bachelor",734
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","25-34","Female","Postgrad",145
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Male","No qualification",1610
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Male"," Cert III/IV",1067
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Male","Dip/Ad-dip",776
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Male","Bachelor",825
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Male","Postgrad",326
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Female","No qualification",2186
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Female"," Cert III/IV",882
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Female","Dip/Ad-dip",817
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Female","Bachelor",812
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","35-44","Female","Postgrad",208
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Male","No qualification",1740
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Male"," Cert III/IV",1035
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Male","Dip/Ad-dip",663
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Male","Bachelor",585
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Male","Postgrad",153
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Female","No qualification",3398
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Female"," Cert III/IV",898
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Female","Dip/Ad-dip",774
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Female","Bachelor",631
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","45-54","Female","Postgrad",149
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Male","No qualification",1192
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Male"," Cert III/IV",558
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Male","Dip/Ad-dip",298
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Male","Bachelor",321
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Male","Postgrad",98
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Female","No qualification",2240
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Female"," Cert III/IV",414
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Female","Dip/Ad-dip",342
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Female","Bachelor",255
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","55-64","Female","Postgrad",57
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Male","No qualification",394
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Male"," Cert III/IV",133
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Male","Dip/Ad-dip",66
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Male","Bachelor",80
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Male","Postgrad",23
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Female","No qualification",417
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Female"," Cert III/IV",50
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Female","Dip/Ad-dip",49
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Female","Bachelor",34
"Persons Place of Usual Residence","Australian","Not attending","Cafe and Restaurant Managers","Over 65","Female","Postgrad",7
"Persons Place of Usual Residence","Australian","Not attending","Caravan Park and Camping Ground Managers","25-34","Male","No qualification",45
"Persons Place of Usual Residence","Australian","Not attending","Caravan Park and Camping Ground Managers","25-34","Male"," Cert III/IV",39
"Persons Place of Usual Residence","Australian","Not attending","Caravan Park and Camping Ground Managers","25-34","Male","Dip/Ad-dip",8
